filename,emotion,category,rationale,polarity,subjectivity,annotator
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,Nothing disgusting about this collection of purple blocks.,-1.0,1.0,annotator_28
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,This is like looking down at the spotless kitchen floor that was just mopped.,-0.1555555555555555,0.2888888888888889,annotator_110
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,It gives a eel of a room wall,0.0,0.0,annotator_125
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,"A bunch of squares and rectangles look harmonious, not disgusting.",0.5,1.0,annotator_28
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,reminds of a clean baathroom,0.3666666666666667,0.7000000000000001,annotator_240
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,It looks like a picture of wall tiles,0.0,0.0,annotator_125
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,The colors and composition don't convey any feeling,0.0,0.0,annotator_197
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,disgust,MIN,the design pattern is soft and similar with the color being abstract.,0.05,0.375,annotator_10
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,as neutral as can be!,0.0,0.0,annotator_11
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,fusion of colors make me less happiness,0.2666666666666666,0.1333333333333333,annotator_66
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,"dullness, color and design",0.0,0.0,annotator_234
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,bland and plain,-0.1904761904761904,0.5952380952380952,annotator_239
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,It looks like tiles on the wall of a public bathroom,0.0,0.0666666666666666,annotator_316
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,dull design without bright or attractive color,0.4027777777777778,0.7666666666666666,annotator_234
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,It's just bland and boring.,-0.5833333333333334,0.9166666666666669,annotator_182
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,It looks dark and boring.,-0.575,0.7,annotator_211
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,IT INDICATED ME THE WORKING MOVEMENTS SO LEAST HAPPINESS,0.1999999999999999,0.3,annotator_66
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,"Image 4 makes me feel the least happy. The colors are muted, dark and bland. The pattern resembles the tiled floor of a prison or other unpleasant place. I do not feel any happiness looking at this image.",0.0154761904761904,0.594047619047619,annotator_111
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MIN,SIMPLE PATTERN WORK OF ART,0.0,0.3571428571428571,annotator_66
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MAX,"calm, pastel, even",0.3,0.75,annotator_27
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MAX,LIKE A GLASS,0.0,0.0,annotator_284
fernand-leduc_microchromie-gris-puissance-6-1977.jpg,happiness,MAX,Reminds me of a purple variation of the fun Rubik's Cube.,0.3,0.2,annotator_28
charlotte-posenenske_striped-picture-1962(1).jpg,disgust,MIN,a man walking,0.0,0.0,annotator_36
charlotte-posenenske_striped-picture-1962(1).jpg,disgust,MAX,LOW DENSITY COLOR,0.0,0.3,annotator_284
charlotte-posenenske_striped-picture-1962(1).jpg,disgust,MAX,The choice of colors and how the brush strokes are arranged.,0.0,0.0,annotator_178
charlotte-posenenske_striped-picture-1962(1).jpg,disgust,MAX,Looks like a depiction of bad viruses takingover a cell.,-0.6999999999999998,0.6666666666666666,annotator_28
charlotte-posenenske_striped-picture-1962(1).jpg,disgust,MAX,ROUGH STOKES AND COLOR,-0.1,0.4,annotator_284
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,The image is stark and lifeless,-0.2,0.6,annotator_197
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,The simple lines are calming,0.0,0.3571428571428571,annotator_120
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,just some simple straight paint strokes,0.1,0.3785714285714285,annotator_255
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,nothing but a lines,0.0,0.0,annotator_278
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,incompetent art design,-0.35,0.3666666666666667,annotator_100
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,unattractive design art,0.0,0.0,annotator_100
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,the lines are line fallen letters from an old sign,0.1,0.2,annotator_110
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,nothing but a lines,0.0,0.0,annotator_278
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MIN,almost looks human,0.0,0.1,annotator_24
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MAX,LINES OF ART EVOKES ME FEAR,0.0,0.0,annotator_66
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MAX,paint little collapse,-0.1875,0.5,annotator_280
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MAX,like a playful giraffe,0.0,0.0,annotator_146
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MAX,Evokes of pic,0.0,0.0,annotator_172
charlotte-posenenske_striped-picture-1962(1).jpg,fear,MAX,paint little collapse,-0.1875,0.5,annotator_280
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,"Seems like a pleasant image of inerlocking pieces, harmonious.",0.7333333333333333,0.9666666666666668,annotator_28
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,looks like flag of country or organization,0.0,0.0,annotator_315
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,island with inlets,0.0,0.0,annotator_147
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,"This looks like a bird, the bird of happiness.",0.7,0.2,annotator_271
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,"The colors are bright and vibrant, and there is nothing that brings up any negative emotion.  The vibrancy makes it more cheerful than anything.",0.2933333333333333,0.6066666666666667,annotator_274
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,bright happy colors,0.75,0.8999999999999999,annotator_24
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,The colors flow together nicely,0.6,1.0,annotator_45
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,"The interlocking pieces symbolize harmony, not disgust.",0.0,0.0,annotator_28
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,it's flowing and calm feeling,0.3,0.75,annotator_258
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MIN,"Image 1 does not evoke any disgust in me. It almost appears to be a very colorful landscape that has a very pleasant and clean feeling, the complete opposite of disgust.",0.362,0.524,annotator_111
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MAX,The orange and purple shapes seem disgusted with each other.,-0.5625,0.6875,annotator_28
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MAX,VERY CONTRAST COLOR AND NOTHING IDEA PROVIDE THE DESIGN,0.2,0.3,annotator_284
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MAX,Conveys different meaning,0.0,0.6,annotator_243
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MAX,The blue shape looks like a penis invading the orange body.,0.0,0.1,annotator_28
fernand-leduc_passage-rosion-vermillion-1967.jpg,disgust,MAX,DARK DISGUST COLOR AND DESIGN,-0.15,0.4,annotator_284
fernand-leduc_passage-rosion-vermillion-1967.jpg,happiness,MIN,the darker colors,0.0,0.0,annotator_98
fernand-leduc_passage-rosion-vermillion-1967.jpg,happiness,MIN,I DONT LIKE THE COLORS,0.0,0.0,annotator_97
fernand-leduc_passage-rosion-vermillion-1967.jpg,happiness,MIN,bright color so better feel,0.6000000000000001,0.6499999999999999,annotator_280
fernand-leduc_passage-rosion-vermillion-1967.jpg,happiness,MIN,LOW FADE COLOR,0.0,0.3,annotator_284
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,This is very clean and pleasing.,0.4766666666666667,0.91,annotator_35
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,"plain colors, inoffensive",-0.2142857142857142,0.3571428571428571,annotator_235
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,looks like some national flag,0.0,0.0,annotator_255
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,The solid colors look clean and orderly.,0.1833333333333333,0.4,annotator_181
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,looks like national flag of austria being rotated,0.0,0.0,annotator_255
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,happy door to fun,0.55,0.6,annotator_36
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,"I enjoy the color blocking like this, pink and red is one of my favorite color pairing so I find myself naturally drawn it because of this.",0.18,0.44,annotator_88
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,IT LIKE A FLAG,0.0,0.0,annotator_284
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,Two similar bars separated by a white bar do not evoke disgust - maybe boredom.,0.0,0.2,annotator_28
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,IT LIKE A FLAG,0.0,0.0,annotator_284
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,The bright colors and straight lines are almost celebratory,0.45,0.6,annotator_11
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MIN,The reds contrast each other but have no real reason for being.,-0.1125,0.3375,annotator_285
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MAX,red and pink,-0.05,0.15,annotator_258
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,disgust,MAX,Red and Pink without a design,-0.05,0.15,annotator_154
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,red color of this art form make me unhappy,-0.3,0.45,annotator_66
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,looks like national flag of austria,0.0,0.0,annotator_255
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,LIKE A FLAG,0.0,0.0,annotator_284
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,The pink rectangle seems orderly (shape) and happy (color).,0.35,0.65,annotator_181
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,looks like national flag of some country in the world,0.0,0.0,annotator_255
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,LIKE A FLAG,0.0,0.0,annotator_284
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,LIKE A FLAG,0.0,0.0,annotator_284
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,looks like some national flag,0.0,0.0,annotator_255
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,happy exciting door,0.55,0.9,annotator_36
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,the colours are showing peace in mind,0.0,0.0,annotator_219
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,bright colourful straight lines,0.45,0.6,annotator_239
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,looks like a flag,0.0,0.0,annotator_98
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,fun night out,0.3,0.2,annotator_36
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MIN,BRIGHT COLOR MAKE ME LEAST FEAR,0.2,0.6,annotator_66
rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,fear,MAX,paint little collapse,-0.1875,0.5,annotator_280
peter-busa_untitled-1964.jpg,disgust,MIN,SIMPLY A BLACK LINE STOKE,-0.1666666666666666,0.4333333333333333,annotator_284
peter-busa_untitled-1964.jpg,disgust,MIN,long boring flat road,-0.3583333333333333,0.5083333333333333,annotator_3
peter-busa_untitled-1964.jpg,disgust,MAX,this is scanning the ocean for the flailing swimmer that just went under,0.0,0.0,annotator_110
peter-busa_untitled-1964.jpg,disgust,MAX,the blue line is sinister,-0.25,0.55,annotator_91
peter-busa_untitled-1964.jpg,disgust,MAX,Black line that isn't even perfectly straight.,0.0166666666666666,0.4166666666666667,annotator_285
peter-busa_untitled-1964.jpg,disgust,MAX,The thick black line is a border of hatred and disgust.,-0.2333333333333333,0.4541666666666666,annotator_28
peter-busa_untitled-1964.jpg,disgust,MAX,very unexpected and contrast black stripe,-0.0183333333333333,0.7166666666666667,annotator_290
peter-busa_untitled-1964.jpg,disgust,MAX,The gray bar running across the center signifies disgust between the two halves.,-0.1,0.1,annotator_28
peter-busa_untitled-1964.jpg,fear,MIN,"It is a plain black line on a white background, it is very orderly and attractive",0.1238095238095238,0.4180952380952381,annotator_210
peter-busa_untitled-1964.jpg,fear,MIN,simple without any design,0.0,0.3571428571428571,annotator_234
peter-busa_untitled-1964.jpg,fear,MIN,Not much emotion is conveyed at all,-0.1,0.2,annotator_197
peter-busa_untitled-1964.jpg,fear,MIN,JUST A BLACK STOCK,-0.1666666666666666,0.4333333333333333,annotator_284
peter-busa_untitled-1964.jpg,fear,MIN,simple strips does not make me fear,0.0,0.3571428571428571,annotator_66
peter-busa_untitled-1964.jpg,fear,MIN,looks like a empty road,-0.1,0.5,annotator_301
peter-busa_untitled-1964.jpg,fear,MIN,black color is main reason for least FEAR,-0.0999999999999999,0.3888888888888888,annotator_66
peter-busa_untitled-1964.jpg,fear,MIN,There isn't much here to evoke any feeling,0.2,0.2,annotator_197
peter-busa_untitled-1964.jpg,fear,MAX,violent harsh snap,-0.5,0.85,annotator_306
peter-busa_untitled-1964.jpg,fear,MAX,paint little collapse,-0.1875,0.5,annotator_280
roger-bissi-re_vend-miaire-1963.jpg,disgust,MIN,The brown marks look like some ancient writing on papyrus.  Nothing disgusting.,-1.0,1.0,annotator_28
roger-bissi-re_vend-miaire-1963.jpg,disgust,MIN,"Looks like ancient writing on papyrus - mysterious, not disgusting.",0.25,1.0,annotator_28
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,ITS A ANCIENT FIGURES,0.0,0.0,annotator_284
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,old and diseased,-0.25,0.475,annotator_36
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,The images seem to be almost shadowy.,0.0,0.0,annotator_285
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,vomit urine feces,0.0,0.0,annotator_306
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,looks old and decayed,0.1,0.2,annotator_91
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,brown on brown,0.0,0.0,annotator_258
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,The coloring and image looks like corrosion,0.0,0.0,annotator_197
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,The white blob seems to be spitting out blood in disgust.,0.0,0.0,annotator_28
roger-bissi-re_vend-miaire-1963.jpg,disgust,MAX,It's like mold or something.,0.0,0.0,annotator_182
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,Resembles a nice looking brown tapestry to me.,0.6,1.0,annotator_28
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,The lighter colors have an Earth tone feel to them.,0.0,0.0,annotator_285
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,The composition is neat and orderly,0.0,0.0,annotator_197
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,"quite bland, clear lines",-0.0333333333333333,0.6083333333333334,annotator_239
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,LOW FADE COLOR,0.0,0.3,annotator_284
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,It looks like a golden curtain with soft tassels.,0.2,0.425,annotator_77
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,LOW FADE COLOR,0.0,0.3,annotator_284
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,it is like making bread,0.0,0.0,annotator_140
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,"The colors are warm and soothing, remind me of leaves in the fall.",0.6,0.6,annotator_233
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,it's too light and airy,0.4,0.7,annotator_279
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,The vertical elements look like young plants springing up from the soil.,0.1,0.4,annotator_28
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,This piece is calm in the simplicity of the structure,0.3,0.75,annotator_119
roger-bissi-re_vend-miaire-1963.jpg,fear,MIN,LIKE A CLASSIC ART,0.1666666666666666,0.1666666666666666,annotator_284
helen-frankenthaler_round-trip-1957.jpg,disgust,MIN,"brightness,color and design",0.0,0.0,annotator_234
helen-frankenthaler_round-trip-1957.jpg,disgust,MIN,bright and colourful,0.7000000000000001,0.7999999999999999,annotator_239
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The two red blobs at the top look like the eyes of a person frowning.,0.25,0.25,annotator_28
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The random colors and paint strokes resemble unsightly stains,-0.5,0.5,annotator_197
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,red parts look like they're bleeding,0.0,0.0,annotator_11
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,the red makes me think of me of blood,0.0,0.0,annotator_124
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,"The red makes me think of blood and bleeding, which is gross to me.",0.0,0.0,annotator_114
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,looks like low level shell-like creatures,0.0,0.3,annotator_255
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The colors and scene suggest a disaster,0.0,0.0,annotator_277
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The two red clouds look like God's judgement on the earth.,0.0,0.0,annotator_28
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,Art is beautiful,0.85,1.0,annotator_100
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The random brushstrokes evoke uneasiness,-0.5,0.5,annotator_197
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The vague shapes and mixing colors feel almost horror-like and create unease while viewing it. This sense feels almost intentional.,-0.5,0.5,annotator_33
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,the red balls are like dual hot suns badly burning resort goers,-0.1499999999999999,0.5055555555555555,annotator_110
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The presence of two attacking animals and the presence of blood make it disgusting,-1.0,1.0,annotator_125
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,The red spots look to be dominating the painting.,0.0,0.0,annotator_285
helen-frankenthaler_round-trip-1957.jpg,disgust,MAX,this makes me think of a couple of bleeding crabs,0.0,0.0,annotator_271
helen-frankenthaler_round-trip-1957.jpg,fear,MIN,"bright colours, shapes look like balloons",0.7000000000000001,0.7999999999999999,annotator_239
helen-frankenthaler_round-trip-1957.jpg,fear,MIN,"bright and whimsical, like a child's drawing",0.1,0.6499999999999999,annotator_32
helen-frankenthaler_round-trip-1957.jpg,fear,MIN,reminds me kids playground,0.0,0.0,annotator_239
helen-frankenthaler_round-trip-1957.jpg,fear,MIN,"falling, red, confusion",0.0,0.0,annotator_27
helen-frankenthaler_round-trip-1957.jpg,fear,MIN,colourful and bright,0.7000000000000001,0.7999999999999999,annotator_239
helen-frankenthaler_round-trip-1957.jpg,fear,MAX,The two red blobs look like aliens about to invade the world.,0.0,0.0,annotator_28
helen-frankenthaler_round-trip-1957.jpg,fear,MAX,Looks like 2 alien ships are attacking,-0.25,0.75,annotator_301
helen-frankenthaler_round-trip-1957.jpg,fear,MAX,The two red blobs look like demonic eyes peering over the world,0.0,0.0,annotator_53
helen-frankenthaler_round-trip-1957.jpg,fear,MAX,SOME FIGURES ARE THERE,0.0,0.0,annotator_284
helen-frankenthaler_round-trip-1957.jpg,fear,MAX,The two red shapes look like breasts stricken with cancer cells.,0.0,0.0,annotator_28
alfred-manessier_la-s-ve-1963.jpg,disgust,MIN,I see something exciting in the multicolored circle in the center.,0.0999999999999999,0.45,annotator_28
alfred-manessier_la-s-ve-1963.jpg,disgust,MIN,There is nothing here to convey feeling,0.0,0.0,annotator_197
alfred-manessier_la-s-ve-1963.jpg,disgust,MIN,it looks busy,0.1,0.3,annotator_98
alfred-manessier_la-s-ve-1963.jpg,disgust,MIN,very colourful and bright,0.45,0.5499999999999999,annotator_239
alfred-manessier_la-s-ve-1963.jpg,disgust,MIN,lots of primary colors,0.4,0.5,annotator_258
alfred-manessier_la-s-ve-1963.jpg,disgust,MIN,brightly colored with a flowerlike shape,0.7000000000000001,0.7999999999999999,annotator_32
alfred-manessier_la-s-ve-1963.jpg,disgust,MAX,ROUGH STOKES AND COLOR,-0.1,0.4,annotator_284
alfred-manessier_la-s-ve-1963.jpg,disgust,MAX,ROUGH STOKES AND COLOR,-0.1,0.4,annotator_284
alfred-manessier_la-s-ve-1963.jpg,disgust,MAX,color combo gives us trouble mind,-0.2,0.2,annotator_278
alfred-manessier_la-s-ve-1963.jpg,happiness,MIN,Looks like a planet imploding.,0.0,0.0,annotator_28
alfred-manessier_la-s-ve-1963.jpg,happiness,MIN,because it looks like it has dead life,-0.2,0.4,annotator_172
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,The colors are bright and vibrant,0.4333333333333333,0.5666666666666667,annotator_197
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,joyful bright radiant,0.7000000000000001,0.7999999999999999,annotator_306
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,attractive design and color,0.8,1.0,annotator_234
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,looks like overwheming crowd hooraying and cheering,0.0,0.0,annotator_255
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,"its design, color and appearance",0.0,0.0,annotator_291
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,brightness and attractive color,0.8,1.0,annotator_234
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,"brightness,color and design",0.0,0.0,annotator_234
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,"brightness,color and design",0.0,0.0,annotator_234
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,geometric pattern of mixed colors make me happy,0.4,0.625,annotator_66
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,The colorful circle in the middle reminds me of a fertilized egg.,0.15,0.2,annotator_28
alfred-manessier_la-s-ve-1963.jpg,happiness,MAX,"brightness,color and design",0.0,0.0,annotator_234
ray-parker_spring-1984.jpg,disgust,MIN,"simple, not inducing any disgust",0.0,0.3571428571428571,annotator_235
ray-parker_spring-1984.jpg,disgust,MIN,bright color so better feel,0.6000000000000001,0.6499999999999999,annotator_280
ray-parker_spring-1984.jpg,disgust,MIN,the combination of red and blue,0.0,0.05,annotator_258
ray-parker_spring-1984.jpg,disgust,MIN,The colors are bright and resemble a happy coast.,0.75,0.8999999999999999,annotator_285
ray-parker_spring-1984.jpg,disgust,MAX,too simple &plain-uneven lines,0.0,0.3571428571428571,annotator_310
ray-parker_spring-1984.jpg,disgust,MAX,it has the most red in it,0.25,0.25,annotator_258
ray-parker_spring-1984.jpg,disgust,MAX,"The image almost looks like two teeth with roots that have been pulled, which reminds me of dental pain.",0.0,0.0,annotator_150
ray-parker_spring-1984.jpg,disgust,MAX,BAD CONTRAST  COLOR,-0.6999999999999998,0.6666666666666666,annotator_284
ray-parker_spring-1984.jpg,disgust,MAX,The thin black lines seem to be cutting into the shapes who recoil in disgust.,-0.3888888888888888,0.7277777777777779,annotator_28
ray-parker_spring-1984.jpg,disgust,MAX,paint little collapse,-0.1875,0.5,annotator_280
ray-parker_spring-1984.jpg,disgust,MAX,reminds of blood,0.0,0.0,annotator_240
ray-parker_spring-1984.jpg,sadness,MIN,fusion of colors make me less sad,-0.3333333333333333,0.5333333333333333,annotator_66
ray-parker_spring-1984.jpg,sadness,MIN,because it has attractive colors,0.8,1.0,annotator_172
ray-parker_spring-1984.jpg,sadness,MIN,red and blue color make me less sad,-0.1666666666666666,0.2916666666666667,annotator_66
ray-parker_spring-1984.jpg,sadness,MIN,the non muted colors did not evoke sadness,0.0,0.0,annotator_242
ray-parker_spring-1984.jpg,sadness,MIN,it looks fun,0.3,0.2,annotator_98
ray-parker_spring-1984.jpg,sadness,MAX,Looks like a geometric version of a broken heart.,-0.4,0.4,annotator_28
ray-parker_spring-1984.jpg,sadness,MAX,LOW DENSITY COLOR,0.0,0.3,annotator_284
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,the combination of colors is very strange,-0.065,0.195,annotator_258
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,"It feel like the green line is somehow penetrating the yellow object, or it's something being sprayed into a yellow eye...either way, it looks violent,if not exactly disgusting",0.075,0.325,annotator_260
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,very strange colors in that blotch,-0.065,0.195,annotator_258
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,The horizontal green shape coming out of the round shape reminds me of vomit coming out of a person who is disgusted.,-0.4666666666666666,0.5666666666666667,annotator_28
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,Looks like a rape scene.,0.0,0.0,annotator_28
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,The green bar entering the circle reminds me of rape.,-0.2,0.3,annotator_28
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,like when you squash a full caterpillar,0.35,0.55,annotator_11
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,The round shape looks like an intense scene.,0.0,0.7,annotator_285
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,looks like a rotting thing,0.0,0.0,annotator_36
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,LOOKS LIKE SOMEONE THREW PAINT DOWN IN DISGUST,-0.1555555555555555,0.2888888888888889,annotator_82
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,the colour combination and look,0.0,0.0,annotator_139
paul-jenkins_phenomena-amber-sight.jpg,disgust,MAX,The image looks like a dying plant.,0.0,0.0,annotator_285
leo-leuppi_muschel-v-gel-1948.jpg,disgust,MIN,sky airy clouds,0.0,0.0,annotator_147
leo-leuppi_muschel-v-gel-1948.jpg,disgust,MIN,It looks whimsical,-0.5,0.5,annotator_1
leo-leuppi_muschel-v-gel-1948.jpg,disgust,MIN,a mobile is being assembled from a stenciled shape,0.0,0.0,annotator_110
leo-leuppi_muschel-v-gel-1948.jpg,disgust,MAX,Makes me feel uneasy to look at,0.0,0.0,annotator_197
